state,county,population,Wordcount,expected Wordcount,relative Wordcount
South Dakota,Campbell County,1377,1044,919.7719782754201,0.1350639339518784
South Dakota,Charles Mix County,9373,945,1134.8430757461178,-0.16728575060591788
South Dakota,Clark County,3837,691,1024.4050562935786,-0.3254621345777796
South Dakota,Clay County,14967,997,1217.7930957490107,-0.18130591848462618
South Dakota,Codington County,28325,747,1295.7987915707229,-0.42352161087099627
South Dakota,Corson County,3902,885,1033.6559763189039,-0.14381571792222722
South Dakota,Custer County,8318,832,1097.5017165495337,-0.24191462532218355
South Dakota,Davison County,19956,995,1244.0059050664765,-0.2001645683934035
South Dakota,Day County,5449,740,1060.3084215310612,-0.30208985897569607
South Dakota,Deuel County,4295,927,1034.2106463287082,-0.10366422615091986
South Dakota,Dewey County,5239,971,1049.8040023059903,-0.07506544281874528
South Dakota,Douglas County,2835,728,981.9158176117868,-0.2585922469701733
South Dakota,Edmunds County,3986,776,1045.5986303396692,-0.25784141497209917
South Dakota,Fall River County,6973,845,1098.8753518716928,-0.23103198323565263
South Dakota,Faulk County,2125,755,945.2807141355233,-0.20129545783607627
South Dakota,Grant County,7556,789,1099.426923222247,-0.28235339399587805
South Dakota,Gregory County,3994,825,1044.2434225929048,-0.20995432468084238
South Dakota,Haakon County,1872,939,936.9550720437788,0.002182525093503747
South Dakota,Hamlin County,6164,743,1073.2182670880866,-0.3076897563289269
South Dakota,Hand County,3145,853,1029.3203223678868,-0.17129781520515688
South Dakota,Hanson County,3461,760,1020.9795758467926,-0.25561684290338343
South Dakota,Harding County,1311,1120,912.376975197916,0.22756276237357453
South Dakota,Hughes County,17765,883,1244.1795423981748,-0.2902953553648662
South Dakota,Hutchinson County,7427,1062,1098.99742181797,-0.03366470301337794
South Dakota,Hyde County,1262,965,906.0039094749575,0.06511681672458965
South Dakota,Jackson County,2806,830,986.582001001761,-0.15871159299761187
South Dakota,Jerauld County,1663,817,958.0872169159187,-0.14725926243967458
South Dakota,Jones County,917,891,984.3136243629889,-0.09480070381366304
South Dakota,Kingsbury County,5187,894,1049.0503639968751,-0.14780068652389028
South Dakota,Lake County,11059,778,1161.0025788688035,-0.3298895160439466
South Dakota,Lawrence County,25768,1086,1284.4975742335234,-0.15453324180232067
South Dakota,Lincoln County,65161,815,1486.788278495186,-0.4518385624987029
South Dakota,Lyman County,3718,878,1026.6064845622043,-0.1447550612595024
South Dakota,McCook County,5682,811,1071.734836471432,-0.24328297224141038
South Dakota,McPherson County,2411,857,940.336081793367,-0.08862372018569381
South Dakota,Marshall County,4306,1015,1034.8734908884046,-0.019203787770564952
South Dakota,Meade County,29852,832,1305.9087280189215,-0.36289575056125595
South Dakota,Mellette County,1918,881,960.371091849116,-0.08264627342779915
South Dakota,Miner County,2298,1170,949.7976342284418,0.23184135002656361
South Dakota,Minnehaha County,197214,869,2046.218580499274,-0.5753141877013132
South Dakota,Moody County,6336,791,1096.3758762984405,-0.2785321009884344
South Dakota,Oglala Lakota County,13672,967,1195.4050444146992,-0.19106916562037107
South Dakota,Pennington County,109222,1379,1694.0647018329842,-0.18598150442074793
South Dakota,Perkins County,2835,886,981.9158176117868,-0.09768232254886473
South Dakota,Potter County,2472,846,939.1645785208913,-0.09919941685579538
South Dakota,Roberts County,10280,790,1154.2428205290487,-0.31556862563987836
South Dakota,Sanborn County,2330,760,949.2632364640966,-0.1993790860047228
South Dakota,Spink County,6361,735,1094.1699708158953,-0.3282579310306526
South Dakota,Stanley County,2980,920,987.2748285592394,-0.0681419465108977
South Dakota,Sully County,1446,902,919.6193703985783,-0.019159416347376196
South Dakota,Todd County,9319,1000,1133.4521917725422,-0.11773958596687152
South Dakota,Tripp County,5624,873,1054.8867536454636,-0.1724230141452642
South Dakota,Turner County,8673,803,1128.322628917179,-0.288324119874634
South Dakota,Union County,16811,919,1236.4110976647942,-0.25671970937844824
South Dakota,Walworth County,5315,808,1057.329904691705,-0.23581088890548718
South Dakota,Yankton County,23310,1038,1263.8395151899585,-0.17869319045307286
South Dakota,Ziebach County,2413,1068,940.336081793367,0.13576413867173748
Tennessee,Anderson County,77123,1016,1517.0950854236419,-0.330299063149172
Tennessee,Bedford County,50237,696,1404.217063277921,-0.5043501334649082
Tennessee,Benton County,15864,769,1231.9782712251385,-0.37580067931289945
Tennessee,Bledsoe County,14913,686,1219.6091845659985,-0.43752473441390566
Tennessee,Blount County,135280,2177,1823.275341837741,0.19400506881518392
Tennessee,Bradley County,108620,2522,1695.725083315506,0.48726938394338626
Tennessee,Campbell County,39272,1207,1351.8725402066611,-0.10716434863342549
Tennessee,Cannon County,14506,822,1204.467750056474,-0.31754088064088154
Tennessee,Carroll County,28440,663,1297.820944058973,-0.48914370427214093
Tennessee,Carter County,56356,1146,1463.7084522564328,-0.21705719589625777
Tennessee,Cheatham County,41072,710,1366.6740146062727,-0.4804905980417394
Tennessee,Chester County,17341,718,1241.077962417042,-0.42147067167185026
Tennessee,Claiborne County,32043,1069,1303.817456347892,-0.18009994819799113
Tennessee,Clay County,7581,1037,1100.079856246914,-0.057341161088178015
Tennessee,Cocke County,35999,1052,1334.6817711834115,-0.2117971319356286
Tennessee,Coffee County,57889,803,1478.167899756021,-0.45675995255171
Tennessee,Crockett County,13911,681,1197.7791400071364,-0.4314477709171471
Tennessee,Cumberland County,61145,1037,1485.77974371878,-0.3020499812411782
Tennessee,Davidson County,715884,1585,3366.351941260514,-0.5291639057185137
Tennessee,Decatur County,11435,641,1177.4726098006302,-0.45561366382141644
Tennessee,DeKalb County,20080,840,1245.7946186920653,-0.3257315552687977
Tennessee,Dickson County,54315,1899,1458.884573664167,0.30167940238783203
Tennessee,Dyer County,36801,837,1346.0202750642027,-0.37816687051012166
Tennessee,Fayette County,41990,1489,1371.9478851986173,0.08531819325224371
Tennessee,Fentress County,18489,950,1237.1659309696518,-0.23211593835645
Tennessee,Franklin County,42774,1386,1375.309321281558,0.007773290381308668
Tennessee,Gibson County,50429,988,1401.5651294815834,-0.2950737862853042
Tennessee,Giles County,30346,928,1304.7178996272196,-0.2887351355682745
Tennessee,Grainger County,23527,3860,1263.6015737025284,2.0547603614402465
Tennessee,Greene County,70152,1332,1517.7905243183889,-0.12240854145655171
Tennessee,Grundy County,13529,1486,1199.3773085320026,0.23897624994991265
Tennessee,Hamblen County,64499,1388,1486.257746073991,-0.0661108386708448
Tennessee,Hamilton County,366207,3277,2668.1397773540893,0.22819652396535922
Tennessee,Hancock County,6662,949,1092.6640341767147,-0.1314805188815066
Tennessee,Hardeman County,25462,672,1280.7739133642003,-0.47531723359756595
Tennessee,Hardin County,26831,1343,1285.4003466153918,0.044810672049587365
Tennessee,Hawkins County,56721,1911,1465.094609368555,0.3043526252708192
Tennessee,Haywood County,17864,1332,1242.7845052267533,0.0717867775129437
Tennessee,Henderson County,27842,975,1294.2068493467916,-0.246642837277442
Tennessee,Henry County,32199,591,1303.5019722933016,-0.5466059794599077
Tennessee,Hickman County,24925,874,1279.6550038378912,-0.3170034131240581
Tennessee,Houston County,8283,1120,1096.8290644499525,0.021125384347530446
Tennessee,Humphreys County,18990,619,1241.4946377797116,-0.501407431684909
Tennessee,Jackson County,11617,851,1176.4008342418254,-0.276607109388478
Tennessee,Jefferson County,54683,875,1457.966057616505,-0.3998488542110114
Tennessee,Johnson County,17948,1126,1243.9162948849073,-0.09479439683344404
Tennessee,Knox County,478971,2801,2913.957999754053,-0.03876445705929432
Tennessee,Lake County,7005,1252,1102.279181448273,0.13582840089115208
Tennessee,Lauderdale County,25143,1108,1281.3873497802224,-0.13531220657825363
Tennessee,Lawrence County,44159,1166,1384.7239370789155,-0.15795490438355178
Tennessee,Lewis County,12582,714,1200.4788792294446,-0.4052373495664517
Tennessee,Lincoln County,35319,859,1332.2117688060557,-0.3552076178025013
Tennessee,Loudon County,54886,1207,1460.9776150864018,-0.1738408668714487
Tennessee,McMinn County,53276,1111,1455.4840247370805,-0.2366800451824322
Tennessee,McNairy County,25866,1022,1286.9183104722458,-0.2058547992646338
Tennessee,Macon County,25216,1154,1281.501812780478,-0.09949405573124945
Tennessee,Madison County,98823,693,1653.6061193404896,-0.5809159195199457
Tennessee,Marion County,28837,1437,1302.1613066721743,0.10354991554189379
Tennessee,Marshall County,34318,976,1323.0767483444456,-0.2623254839741834
Tennessee,Maury County,100974,1561,1661.0769366271315,-0.06024822476335195
Tennessee,Meigs County,12758,1374,1196.5437109254235,0.14830740193964945
Tennessee,Monroe County,46250,2055,1387.5055676007084,0.48107513799280177
Tennessee,Montgomery County,220069,988,2151.108686951679,-0.5407019617404419
Tennessee,Moore County,6461,749,1090.838647251774,-0.3133723288159913
Tennessee,Morgan County,21035,785,1253.1198580014259,-0.37356351430582246
Tennessee,Obion County,30787,993,1305.4562576288854,-0.23934640153811293
Tennessee,Overton County,22511,650,1256.8869410483258,-0.4828492692764732
Tennessee,Perry County,8366,738,1108.3339169216215,-0.33413568895393697
Tennessee,Pickett County,5001,836,1057.3372516848676,-0.2093345820665701
Tennessee,Polk County,17544,1758,1244.6701463312413,0.4124224037845183
Tennessee,Putnam County,79854,1078,1529.696564008674,-0.29528507459346864
Tennessee,Rhea County,32870,1969,1310.5489899177949,0.5024238049456716
Tennessee,Roane County,53404,1113,1455.4216209501367,-0.23527314423609774
Tennessee,Robertson County,72803,1006,1517.673697991633,-0.3371434180276964
Tennessee,Rutherford County,341486,2134,2549.405881436601,-0.1629422307610422
Tennessee,Scott County,21850,987,1257.3062931751178,-0.21498841980063926
Tennessee,Sequatchie County,15826,1040,1230.1820932907674,-0.1545967010314917
Tennessee,Sevier County,98380,2586,1654.5437480777352,0.5629686449841169
Tennessee,Shelby County,929744,2825,3519.83271108689,-0.19740503828442812
Tennessee,Smith County,19904,829,1244.0059050664765,-0.3336044494453583
Tennessee,Stewart County,13657,1082,1195.4050444146992,-0.0948674634966303
Tennessee,Sullivan County,158163,1255,1895.975881062762,-0.33807174841458015
Tennessee,Sumner County,196281,1648,2039.7383522112689,-0.1920532365274142
Tennessee,Tipton County,60970,1798,1485.5706456504538,0.21030932138050537
Tennessee,Trousdale County,11615,940,1176.4008342418254,-0.20095262376635642
Tennessee,Unicoi County,17928,863,1242.7859379130493,-0.3055924003700956
Tennessee,Union County,19802,926,1242.5387804403722,-0.2547516306317511
Tennessee,Van Buren County,6168,781,1072.0633488000674,-0.27149827398338633
Tennessee,Warren County,40953,1237,1366.4884011037364,-0.09475997088533376
Tennessee,Washington County,133001,1271,1803.3250891652922,-0.2951908629029779
Tennessee,Wayne County,16232,957,1231.6712690975673,-0.22300696296895528
Tennessee,Weakley County,32902,754,1309.5025145278628,-0.4242088185131493
Tennessee,White County,27351,1447,1294.3989071547678,0.11789340364993532
Tennessee,Williamson County,247726,2361,2244.108109341736,0.052088350900595354
Tennessee,Wilson County,147737,1155,1889.2458647794783,-0.3886449500659264
Texas,Anderson County,57922,1905,1478.167899756021,0.28875752227769924
Texas,Andrews County,18610,1198,1237.176338715582,-0.03166592949575345
Texas,Angelina County,86395,1404,1565.4607040283463,-0.10313941679459919
Texas,Aransas County,23830,695,1264.293551898869,-0.45028589368650596
Texas,Archer County,8560,1021,1112.1849647095544,-0.08198723018465477
Texas,Armstrong County,1848,812,939.8686383446498,-0.13604947875466863
Texas,Atascosa County,48981,661,1399.8629288446243,-0.5278109117829445
Texas,Austin County,30167,721,1305.432234330702,-0.447692510542565
Texas,Bailey County,6904,637,1098.7178318759293,-0.4202333105740182
Texas,Bandera County,20851,973,1251.5941677487774,-0.2225914557031536
Texas,Bastrop County,97216,903,1647.8852989303764,-0.4520249676442123
Texas,Baylor County,3465,745,1020.9795758467926,-0.2703086157408166
Texas,Bee County,31047,1274,1305.22172803967,-0.023920631544007795
Texas,Bell County,370647,1528,2710.46802739704,-0.43625972173248856
Texas,Bexar County,2009324,1825,4228.9868536104605,-0.5684545582254714
Texas,Blanco County,11374,1038,1177.2734743163933,-0.11830171778674035
Texas,Borden County,631,852,948.2388285818027,-0.10149218285623116
Texas,Bosque County,18235,1176,1241.4934985859843,-0.052753799081975854
Texas,Bowie County,92893,1272,1631.3277910073025,-0.2202670689410783
Texas,Brazoria County,372031,1662,2712.9713066557792,-0.3873875496130067
Texas,Brazos County,233849,837,2219.634620318299,-0.6229109095982776
Texas,Brewster County,9546,2560,1139.344876546893,1.2469052634517517
Texas,Briscoe County,1435,628,919.8660744615182,-0.3172919216880285
Texas,Brooks County,7076,1624,1109.3033046022838,0.46398193646619423
Texas,Brown County,38095,986,1347.5910209784352,-0.2683240058366503
Texas,Burleson County,17642,531,1244.8262171507313,-0.5734344339120685
Texas,Burnet County,49130,942,1400.0821751946937,-0.3271823492296038
Texas,Caldwell County,45883,993,1389.3131242577144,-0.2852583174649398
Texas,Calhoun County,20106,1030,1245.7577436438205,-0.17319398153025542
Texas,Callahan County,13708,655,1195.2927234593562,-0.45201707736969077
Texas,Cameron County,421017,1253,2772.764022562241,-0.5481043500982336
Texas,Camp County,12464,498,1198.0045524667019,-0.584308758280915
Texas,Carson County,5807,1009,1069.767058011991,-0.0568040093933326
Texas,Cass County,28454,748,1297.820944058973,-0.42364930738395384
Texas,Castro County,7371,556,1102.8710991416433,-0.4958613019846736
Texas,Chambers County,46571,858,1388.6208477652517,-0.3821207557262268
Texas,Cherokee County,50412,1139,1402.6898053691295,-0.18798868029110496
Texas,Childress County,6664,553,1092.7479584785488,-0.4939363686664296
Texas,Clay County,10218,840,1154.0203366314236,-0.27210988113783724
Texas,Cochran County,2547,503,954.0448842371634,-0.47277113654648495
Texas,Coke County,3285,1029,1033.17028264843,-0.004036394308341765
Texas,Coleman County,7684,810,1100.9060404209672,-0.2642423873973203
Texas,Collin County,1064465,1516,3730.793842637974,-0.5936521652110198
Texas,Collingsworth County,2652,592,951.6326318093176,-0.3779112020628761
Texas,Colorado County,20557,749,1250.7277496130876,-0.4011486510699846
Texas,Comal County,161501,1619,1901.6659555133438,-0.14864122412973405
Texas,Comanche County,13594,1264,1197.084322876754,0.055898883515940384
Texas,Concho County,3303,787,1031.7496431544673,-0.2372180545720091
Texas,Cooke County,41668,605,1369.9927671723585,-0.5583918291417629
Texas,Coryell County,83093,796,1531.1649134115476,-0.4801343780622208
Texas,Cottle County,1380,713,919.0161655982452,-0.22417033922807694
Texas,Crane County,4675,836,1053.3425601536933,-0.20633606613406072
Texas,Crockett County,3098,833,999.2652760301479,-0.16638752493300055
Texas,Crosby County,5133,826,1052.553163123918,-0.21524153939314675
Texas,Culberson County,2188,1358,943.689753786595,0.43903226092152386
Texas,Dallam County,7115,832,1109.482729775298,-0.25010099060441987
Texas,Dallas County,2613539,2149,4553.164757692199,-0.5280205935070896
Texas,Dawson County,12456,804,1198.0045524667019,-0.3288840193932845
Texas,Deaf Smith County,18583,741,1237.2296129844954,-0.4010812607269157
Texas,Delta County,5230,536,1049.2824071704138,-0.4891747004074677
Texas,Denton County,906422,1679,3512.5373215656045,-0.5219979615044665
Texas,DeWitt County,19824,1201,1242.5387804403722,-0.0334305706141826
Texas,Dickens County,1770,637,954.9638632857312,-0.3329590527035414
Texas,Dimmit County,8615,1426,1113.8261123327081,0.2802716548039082
Texas,Donley County,3258,622,1034.9101988728714,-0.3989816694458853
Texas,Duval County,9831,1188,1138.3355127249065,0.0436290414556324
Texas,Eastland County,17725,585,1243.7182559328796,-0.5296362361737569
Texas,Ector County,165171,577,1927.6031919177817,-0.7006645338525612
Texas,Edwards County,1422,763,917.2882503005926,-0.1682003996563052
Texas,Ellis County,192455,894,2041.991276667156,-0.5621920572260497
Texas,El Paso County,865657,1227,3387.761364931565,-0.6378139225798786
Texas,Erath County,42545,1359,1374.1927649525458,-0.011055774226165717
Texas,Falls County,16968,1202,1236.7539038141972,-0.028100904882543576
Texas,Fannin County,35662,603,1331.6501382860756,-0.5471783596432453
Texas,Fayette County,24435,674,1273.7751928509488,-0.47086424371991337
Texas,Fisher County,3672,733,1032.509578401205,-0.2900792250905626
Texas,Floyd County,5402,597,1060.5597018404424,-0.43708968107689183
Texas,Foard County,1095,805,916.6724128487268,-0.12182368672106585
Texas,Fort Bend County,822779,3731,3391.9719474002927,0.09995013456981812
Texas,Franklin County,10359,816,1157.9715561339199,-0.2953194785506206
Texas,Freestone County,19435,1184,1244.2275037931106,-0.048405539669797555
Texas,Frio County,18385,483,1240.4073068920516,-0.6106117746031354
Texas,Gaines County,21598,814,1258.0974413321564,-0.35299129204325924
Texas,Galveston County,350682,2443,2552.521603780998,-0.04290721912745643
Texas,Garza County,5816,810,1069.3777400527274,-0.2425501582256036
Texas,Gillespie County,26725,2404,1284.6473852643583,0.8713306293814612
Texas,Glasscock County,1116,642,917.0964479935548,-0.2999645768941939
Texas,Goliad County,7012,757,1101.8329712187895,-0.3129630172868701
Texas,Gonzales County,19653,1601,1243.3324126921207,0.28766851379144937
Texas,Gray County,21227,795,1252.288769809758,-0.3651623977105753
Texas,Grayson County,135543,1601,1823.275341837741,-0.12190991494115319
Texas,Gregg County,124239,1265,1764.5063613842187,-0.2830856109764129
Texas,Grimes County,29268,1824,1308.1897273405816,0.39429316855133
Texas,Guadalupe County,172706,1473,1948.1671457827558,-0.24390471157023746
Texas,Hale County,32522,814,1308.5064765027685,-0.37791672061450604
Texas,Hall County,2825,602,982.6805001576498,-0.3873898994602802
Texas,Hamilton County,8222,926,1098.3832841000353,-0.15694274175091644
Texas,Hansford County,5285,1017,1053.5430204958805,-0.03468583606455902
Texas,Hardeman County,3549,723,1025.4163553655726,-0.294920549865579
Texas,Hardin County,56231,650,1464.310298726378,-0.5561050136946012
Texas,Harris County,4731145,5045,4578.736668051446,0.1018323100347633
Texas,Harrison County,68839,1672,1516.9620249528818,0.10220293751383379
Texas,Hartley County,5382,522,1057.0554343940476,-0.506175378305269
Texas,Haskell County,5416,512,1060.106721462884,-0.5170297578214856
Texas,Hays County,241067,1435,2249.869021831464,-0.3621850934096311
Texas,Hemphill County,3382,891,1025.5817884261535,-0.13122482277369726
Texas,Henderson County,82150,998,1528.0410604086526,-0.34687618948335114
Texas,Hidalgo County,870781,1447,3387.761364931565,-0.5728742835966457
Texas,Hill County,35874,642,1330.5917531475839,-0.5175079069283905
Texas,Hockley County,21537,549,1255.5773874060721,-0.5627509658053077
Texas,Hood County,61598,647,1486.446762378781,-0.5647338227138406
Texas,Hopkins County,36787,614,1336.330201301458,-0.5405327220757096
Texas,Houston County,22066,1229,1256.6851709945022,-0.022030315653834752
Texas,Howard County,34860,674,1323.4227449296445,-0.4907145108528182
Texas,Hudspeth County,3202,1477,1032.7678588273434,0.4301374576829493
Texas,Hunt County,99956,993,1657.3404012066233,-0.4008472856408687
Texas,Hutchinson County,20617,1258,1251.057933208422,0.005548957092478286
Texas,Irion County,1513,783,922.3172668557784,-0.15105134844836776
Texas,Jack County,8472,892,1107.6754890350583,-0.19470999509336626
Texas,Jackson County,14988,535,1217.5603368829184,-0.5605967246192859
Texas,Jasper County,32980,816,1308.5044389042125,-0.3763872893825664
Texas,Jeff Davis County,1996,1876,942.8988275911406,0.9896090069309857
Texas,Jefferson County,256526,2172,2282.403881487305,-0.04837175505299334
Texas,Jim Hogg County,4838,667,1057.9936510510993,-0.36956143419448073
Texas,Jim Wells County,38891,813,1353.8971370988284,-0.39951124961965656
Texas,Johnson County,179927,750,1982.9273746092547,-0.6217713217319464
Texas,Jones County,19663,588,1242.7666994636522,-0.5268621212221357
Texas,Karnes County,14710,579,1217.879245405047,-0.5245834082611088
Texas,Kaufman County,145310,985,1883.3266307689878,-0.4769892891081718
Texas,Kendall County,44279,2054,1384.676157382355,0.4833793367851154
Texas,Kenedy County,350,965,860.0821378801542,0.12198586332514365
Texas,Kent County,753,693,950.187885614996,-0.27067055843227755
Texas,Kerr County,52598,1382,1428.500947256509,-0.032552269108267626
Texas,Kimble County,4286,1415,1035.2732336235408,0.3667889345959274
Texas,King County,265,1383,903.8522859356839,0.5301172785863941
Texas,Kinney County,3129,1350,1030.2470830789705,0.31036527273188097
Texas,Kleberg County,31040,1013,1305.22172803967,-0.223886656007912
Texas,Knox County,3353,606,1025.7763893564193,-0.40922796986952537
Texas,Lamar County,50088,633,1399.34483414262,-0.5476454519604956
Texas,Lamb County,13045,548,1191.8275353771503,-0.5402019304524736
Texas,Lampasas County,21627,898,1258.0974413321564,-0.28622380866688796
Texas,La Salle County,6664,1157,1092.7479584785488,0.05879859213913375
Texas,Lavaca County,20337,642,1252.1359756440088,-0.4872761325543727
Texas,Lee County,17478,728,1243.0246052804591,-0.4143317864285205
Texas,Leon County,15719,633,1226.9090811943508,-0.4840693497974619
Texas,Liberty County,91628,1536,1619.3655003680717,-0.05148034853720377
Texas,Limestone County,22146,1222,1256.5244992483656,-0.027476184721442077
Texas,Lipscomb County,3059,528,1009.0879116631156,-0.47675520249788406
Texas,Live Oak County,11335,684,1175.6132600698288,-0.4181760080186813
Texas,Llano County,21243,1215,1253.1585190092678,-0.030449874002720336
Texas,Loving County,64,1430,1187.9315068493152,0.20377310623969364
Texas,Lubbock County,310639,578,2444.3134520725503,-0.763532782790231
Texas,Lynn County,5596,1037,1055.6205755188516,-0.017639458675480415
Texas,McCulloch County,7630,1021,1101.977617317435,-0.07348390388777622
Texas,McLennan County,260579,1405,2283.195678979438,-0.38463443456234175
Texas,McMullen County,600,624,981.127159432746,-0.363996813256321
Texas,Madison County,13455,561,1195.4769477994034,-0.5307312273710746
Texas,Marion County,9725,1049,1137.626634271339,-0.07790485173380746
Texas,Martin County,5237,575,1049.2824071704138,-0.4520064416684589
Texas,Mason County,3953,933,1032.7531983132735,-0.09658958062409656
Texas,Matagorda County,36255,790,1339.2529295396973,-0.4101188934703142
Texas,Maverick County,57887,2028,1478.167899756021,0.3719686378893302
Texas,Medina County,50748,760,1426.0463909753023,-0.4670580110088702
Texas,Menard County,1962,822,954.5652448129518,-0.1388749962700854
Texas,Midland County,169983,788,1948.1953666586123,-0.595523111549375
Texas,Milam County,24754,595,1278.3339678359062,-0.5345504265937042
Texas,Mills County,4456,765,1042.6519514136096,-0.2662939929639741
Texas,Mitchell County,8990,541,1127.8622534203084,-0.5203314958370264
Texas,Montague County,19965,1021,1244.0059050664765,-0.17926434605996477
Texas,Montgomery County,620443,1333,3159.8938875815948,-0.578150391303107
Texas,Moore County,21358,598,1253.9383845461728,-0.5231025643924051
Texas,Morris County,11973,764,1184.0209286403908,-0.35474113546514763
Texas,Motley County,1063,1128,927.5132759844201,0.216155099023022
Texas,Nacogdoches County,64653,710,1486.5488453910777,-0.5223836726244843
Texas,Navarro County,52624,818,1428.500947256509,-0.4273717482855014
Texas,Newton County,12217,869,1191.4044840252914,-0.2706087549175678
Texas,Nolan County,14738,870,1218.084005566634,-0.28576354666500253
Texas,Nueces County,353178,869,2644.192400691974,-0.6713552312711486
Texas,Ochiltree County,10015,865,1145.1271641635035,-0.24462537692757622
Texas,Oldham County,1758,1047,954.9638632857312,0.09637656486560787
Texas,Orange County,84808,1054,1568.0510484690008,-0.327828005963776
Texas,Palo Pinto County,28409,1129,1297.898422879506,-0.13013223523670625
Texas,Panola County,22491,744,1257.099730593341,-0.4081615150383988
Texas,Parker County,148222,616,1889.3740336103763,-0.673966091921516
Texas,Parmer County,9869,543,1139.9013805724983,-0.5236430017066157
Texas,Pecos County,15193,1320,1216.6711230542562,0.08492753299375869
Texas,Polk County,50123,1031,1399.34483414262,-0.26322663660548345
Texas,Potter County,118525,890,1747.0437483811986,-0.4905679947484605
Texas,Presidio County,6131,2409,1073.0720453722683,1.244956441078729
Texas,Rains County,12164,665,1191.850209181075,-0.4420439792875279
Texas,Randall County,140753,763,1826.3281471142482,-0.5822218470401368
Texas,Reagan County,3385,741,1025.7000089137946,-0.2775665462022262
Texas,Real County,2758,675,983.434093335492,-0.3136296528925317
Texas,Red River County,11587,733,1176.7513774395234,-0.37709866837383754
Texas,Reeves County,14748,1169,1218.084005566634,-0.04029607592113557
Texas,Refugio County,6741,810,1097.950912447494,-0.26226210041176523
Texas,Roberts County,827,908,1005.5962389972244,-0.09705310661717162
Texas,Robertson County,16757,656,1236.3343768023785,-0.4693992076021857
Texas,Rockwall County,107819,836,1700.079749932272,-0.5082583625660475
Texas,Runnels County,9900,700,1142.849267398452,-0.3874957792172723
Texas,Rusk County,52214,1055,1428.283562443642,-0.26135115761256356
Texas,Sabine County,9894,784,1142.849267398452,-0.313995272723345
Texas,San Augustine County,7918,757,1100.4782408007115,-0.31211724872524116
Texas,San Jacinto County,27402,614,1293.835622127149,-0.5254420349081559
Texas,San Patricio County,68755,931,1516.5429257120843,-0.3861037599296082
Texas,San Saba County,5730,1527,1075.1356434592371,0.42028590465747584
Texas,Schleicher County,2451,719,940.4043522510124,-0.2354352696486832
Texas,Scurry County,16932,882,1236.927734769814,-0.2869429836463843
Texas,Shackelford County,3105,570,1016.9939749639631,-0.4395247031623783
Texas,Shelby County,24022,894,1265.0460072803664,-0.2933063344297273
Texas,Sherman County,2782,547,983.9126491884499,-0.4440563392988432
Texas,Smith County,233479,1301,2219.634620318299,-0.4138674950864505
Texas,Somervell County,9205,1239,1134.180222668431,0.09241897825105369
Texas,Starr County,65920,1441,1489.648779877072,-0.0326578858951481
Texas,Stephens County,9101,570,1134.774050150079,-0.49769736105208345
Texas,Sterling County,1372,3507,919.7719782754201,2.812901548246396
Texas,Stonewall County,1245,706,915.0871636918865,-0.2284887953715052
Texas,Sutton County,3372,840,1027.5063019317797,-0.18248676585170862
Texas,Swisher County,6971,1147,1098.8753518716928,0.043794455891960266
Texas,Tarrant County,2110640,1896,4273.311997457348,-0.5563160375071762
Texas,Taylor County,143208,887,1880.3563485926172,-0.5282809023598696
Texas,Terrell County,760,1104,950.187885614996,0.16187547401264873
Texas,Terry County,11831,696,1178.8745273043212,-0.40960637974635733
Texas,Throckmorton County,1440,1248,919.6193703985783,0.3570832022156037
Texas,Titus County,31247,595,1304.3023065737812,-0.5438174133395643
Texas,Tom Green County,120003,934,1756.1020506438072,-0.46814024865036463
Texas,Travis County,1290188,2281,4045.3307851761947,-0.43614005352577095
Texas,Trinity County,13602,584,1198.1856203042573,-0.5125963873179317
Texas,Tyler County,19798,535,1242.5387804403722,-0.5694299377840031
Texas,Upshur County,40892,968,1365.3636263345873,-0.29103135506937244
Texas,Upton County,3308,890,1032.615515744919,-0.13811095569490606
Texas,Uvalde County,24564,1886,1273.354740410909,0.4811269319902101
Texas,Val Verde County,47586,1154,1401.403240472718,-0.1765396520627885
Texas,Van Zandt County,59541,1239,1493.9607461466771,-0.17066094059317746
Texas,Victoria County,91319,1086,1618.4650902769108,-0.3289938680023113
Texas,Walker County,76400,825,1516.7284314390126,-0.45606610722179697
Texas,Waller County,56794,1420,1465.7136100894859,-0.031188637244553483
Texas,Ward County,11644,820,1176.4352686818127,-0.3029790743023166
Texas,Washington County,35805,976,1330.4816588053402,-0.2664310751368303
Texas,Webb County,267114,3158,2383.824023447891,0.324762217738021
Texas,Wharton County,41570,725,1369.9799679570842,-0.470795181712678
Texas,Wheeler County,4990,913,1057.647877963889,-0.13676373864840075
Texas,Wichita County,129350,811,1803.2979961470683,-0.5502684516187647
Texas,Wilbarger County,12887,566,1194.3074650772944,-0.5260851861431101
Texas,Willacy County,20164,828,1247.9254206317148,-0.3364988112984697
Texas,Williamson County,609017,3651,3161.5711113948564,0.15480559233387353
Texas,Wilson County,49753,1013,1397.9446976874092,-0.2753647539306921
Texas,Winkler County,7791,2472,1099.072255256267,1.2491696866859878
Texas,Wise County,68632,876,1513.3768791200857,-0.42116203036660127
Texas,Wood County,44843,2371,1385.2838280203878,0.7115626069122818
Texas,Yoakum County,7694,817,1100.9060404209672,-0.25788398827606257
Texas,Young County,17867,1354,1242.7845052267533,0.08948896152592024
Texas,Zapata County,13889,767,1198.8921314615425,-0.36024269417385574
