state,county,population,Discourse,expected Discourse,relative Discourse
Tennessee,Roane County,53404,4093,3268.7340742233305,0.25216671257435336
Tennessee,Robertson County,72803,3327,3476.3171298541733,-0.042952677870455674
Tennessee,Rutherford County,341486,4319,4513.236552120538,-0.043037086551396604
Tennessee,Scott County,21850,4521,2762.824753675937,0.6363687179162602
Tennessee,Sequatchie County,15826,1611,2585.928489083236,-0.37701293488934323
Tennessee,Sevier County,98380,3804,3710.441908958741,0.025214810886909758
Tennessee,Shelby County,929744,4340,4938.930442777545,-0.12126723583511734
Tennessee,Smith County,19904,2931,2722.9365343262475,0.07641142680001349
Tennessee,Stewart County,13657,1704,2523.755823380888,-0.3248158224287808
Tennessee,Sullivan County,158163,2681,4071.4559218169784,-0.3415131954066339
Tennessee,Sumner County,196281,4261,4138.292395676804,0.029651748255243325
Tennessee,Tipton County,60970,3607,3337.7860304065975,0.08065644925735631
Tennessee,Trousdale County,11615,1478,2434.025249500452,-0.39277540349947565
Tennessee,Unicoi County,17928,1841,2672.63272820134,-0.31116610951667195
Tennessee,Union County,19802,2252,2720.113942784038,-0.17209350513637792
Tennessee,Van Buren County,6168,1262,2164.3073272558363,-0.41690351268176307
Tennessee,Warren County,40953,1664,3145.3193402902393,-0.4709599185415457
Tennessee,Washington County,133001,4611,3894.0100339085175,0.18412637868111023
Tennessee,Wayne County,16232,2426,2604.2774218900845,-0.06845561858793738
Tennessee,Weakley County,32902,2566,2988.0593163162844,-0.14124864055128739
Tennessee,White County,27351,4199,2906.6586658235615,0.4446140681641652
Tennessee,Williamson County,247726,4896,4331.760390223842,0.13025642208871152
Tennessee,Wilson County,147737,4453,4057.2627150977532,0.09753799856973573
Texas,Anderson County,57922,5375,3307.172108194444,0.6252556033240406
Texas,Andrews County,18610,1569,2696.114819201209,-0.41805149067618147
Texas,Angelina County,86395,3601,3642.584564848722,-0.011416224965651294
Texas,Aransas County,23830,3865,2807.291585723755,0.3767718393255379
Texas,Archer County,8560,1891,2328.1193227297626,-0.18775640855780198
Texas,Armstrong County,1848,2405,1347.5556377024566,0.7847129518900278
Texas,Atascosa County,48981,4058,3229.505638538391,0.2565390664053985
Texas,Austin County,30167,6900,2943.289593114128,1.3443156990540985
Texas,Bailey County,6904,2663,2224.361191559966,0.19719765391717364
Texas,Bandera County,20851,3833,2734.283858419857,0.40182958261513163
Texas,Bastrop County,97216,1976,3706.7166825331865,-0.46691366801479073
Texas,Baylor County,3465,2787,1756.014283448404,0.5871169308070658
Texas,Bee County,31047,2171,2956.449626518303,-0.26567326548475534
Texas,Bell County,370647,4489,4570.415959144401,-0.017813686953701842
Texas,Bexar County,2009324,6004,5228.106231074485,0.14840818733058778
Texas,Blanco County,11374,2812,2430.699524509762,0.15686861812635647
Texas,Borden County,631,2718,1135.254404086692,1.3941770146107657
Texas,Bosque County,18235,1952,2682.786482266761,-0.2723983019510741
Texas,Bowie County,92893,4108,3680.8127331211585,0.1160578648934977
Texas,Brazoria County,372031,5128,4574.819316638283,0.12091858608488401
Texas,Brazos County,233849,4456,4285.36676691366,0.039817649775921164
Texas,Brewster County,9546,2645,2357.531178989948,0.12193638140269018
Texas,Briscoe County,1435,1171,1256.6957034688562,-0.06819129183963184
Texas,Brooks County,7076,3114,2235.312462598034,0.393093830104045
Texas,Brown County,38095,5169,3088.6752048333974,0.6735330383431543
Texas,Burleson County,17642,3467,2669.6020655324623,0.2986954290914116
Texas,Burnet County,49130,4530,3228.6688136464927,0.4030550240561125
Texas,Caldwell County,45883,4208,3201.4613420946016,0.31439975384705293
Texas,Calhoun County,20106,1837,2725.933760856569,-0.32610248041289147
Texas,Callahan County,13708,2421,2526.270565377309,-0.041670344744560855
Texas,Cameron County,421017,3173,4619.792094809115,-0.3131725551967496
Texas,Camp County,12464,3223,2456.3415542961843,0.312113942119701
Texas,Carson County,5807,1624,2088.6588505023283,-0.22246756591703643
Texas,Cass County,28454,5636,2929.7443927637833,0.9237173092370909
Texas,Castro County,7371,1362,2290.8607099957876,-0.4054636346692137
Texas,Chambers County,46571,4823,3211.3882260121354,0.5018427111782574
Texas,Cherokee County,50412,3894,3256.7300614888027,0.19567785062906676
Texas,Childress County,6664,1140,2229.7274058568014,-0.4887267398671362
Texas,Clay County,10218,3317,2386.570002410224,0.38986076111328155
Texas,Cochran County,2547,1827,1521.6826908596206,0.20064453054131884
Texas,Coke County,3285,1810,1719.148731507164,0.052846659993860665
Texas,Coleman County,7684,1461,2312.7447051341364,-0.3682830635146719
Texas,Collin County,1064465,6752,4923.782413787965,0.3713034883695338
Texas,Collingsworth County,2652,980,1564.4957909586524,-0.3736001044787086
Texas,Colorado County,20557,5507,2730.1096343803897,1.0171351108578603
Texas,Comal County,161501,2876,4096.781573350959,-0.2979855165557244
Texas,Comanche County,13594,2129,2515.520053117084,-0.15365413312373763
Texas,Concho County,3303,803,1723.0110378972317,-0.5339553941685807
Texas,Cooke County,41668,5034,3157.231660491799,0.5944347901337903
Texas,Coryell County,83093,3553,3573.132163073423,-0.0056343180589508825
Texas,Cottle County,1380,819,1272.8395220538453,-0.35655674905626195
Texas,Crane County,4675,1513,1942.2946918134567,-0.2210244890349972
Texas,Crockett County,3098,2832,1651.5764222460448,0.7147253750139215
Texas,Crosby County,5133,1460,2002.9414897692868,-0.27107206702869124
Texas,Culberson County,2188,1911,1497.111741268801,0.27645782697584675
Texas,Dallam County,7115,1644,2239.2978511116526,-0.2658412996806697
Texas,Dallas County,2613539,7474,5369.617933216327,0.39190536327845893
Texas,Dawson County,12456,2469,2456.3415542961843,0.0051533735940247575
Texas,Deaf Smith County,18583,1244,2695.325472296104,-0.5384601923639832
Texas,Delta County,5230,3150,2018.6838106975315,0.5604226790284488
Texas,Denton County,906422,5434,4930.534340692556,0.10211178434602002
Texas,DeWitt County,19824,3404,2720.113942784038,0.25141816541552825
Texas,Dickens County,1770,844,1332.1226252521856,-0.36642469394270555
Texas,Dimmit County,8615,1668,2330.8382451504694,-0.2843776253155136
Texas,Donley County,3258,1029,1718.395356950895,-0.4011855328648884
Texas,Duval County,9831,1948,2378.272923686989,-0.18091822826622672
Texas,Eastland County,17725,2269,2670.698365615131,-0.150409484944815
Texas,Ector County,165171,3611,4097.781946550136,-0.11879156892668505
Texas,Edwards County,1422,1964,1255.4990319897288,0.5643182112911955
Texas,Ellis County,192455,5497,4149.737199757834,0.32466219796299106
Texas,El Paso County,865657,6048,4963.5906916680315,0.21847275000984198
Texas,Erath County,42545,2733,3154.3728078095683,-0.13358370537760697
Texas,Falls County,16968,4271,2645.564518787944,0.6144002422427193
Texas,Fannin County,35662,4163,3033.751511090983,0.3722284059128238
Texas,Fayette County,24435,4924,2824.5317261005875,0.7432978197762492
Texas,Fisher County,3672,3028,1785.6169446517986,0.69577243824289
Texas,Floyd County,5402,1907,2043.824867366896,-0.0669454949646299
Texas,Foard County,1095,1612,1194.8505282633039,0.3491227244490707
Texas,Fort Bend County,822779,3811,4948.912186093718,-0.2299317796123387
Texas,Franklin County,10359,3107,2380.1521454615286,0.30537873636541435
Texas,Freestone County,19435,2833,2715.4833762500316,0.0432765027316256
Texas,Frio County,18385,2821,2683.9914128244436,0.0510465817889403
Texas,Gaines County,21598,1825,2753.118186280033,-0.3371152720232801
Texas,Galveston County,350682,4234,4525.092717864618,-0.06432856430000047
Texas,Garza County,5816,2977,2093.540355427161,0.42199312866485433
Texas,Gillespie County,26725,1958,2894.2509376298,-0.32348644184824127
Texas,Glasscock County,1116,1627,1170.252301458479,0.39029848347427204
Texas,Goliad County,7012,1410,2225.195087214483,-0.3663476932420118
Texas,Gonzales County,19653,4389,2719.468831014043,0.613918111487756
Texas,Gray County,21227,2642,2744.109374918247,-0.037210388132320325
Texas,Grayson County,135543,3871,3914.36200505321,-0.011077668595094719
Texas,Gregg County,124239,3254,3852.12850992696,-0.15527221077531003
Texas,Grimes County,29268,4543,2932.035674674406,0.5494354448823298
Texas,Guadalupe County,172706,3883,4070.806478207773,-0.046134956110823876
Texas,Hale County,32522,2197,2984.088526653997,-0.26376178844015225
Texas,Hall County,2825,4445,1606.317187792837,1.7671994259786634
Texas,Hamilton County,8222,3455,2330.185442064512,0.48271461044702013
Texas,Hansford County,5285,926,2025.7559703905474,-0.5428866983314503
Texas,Hardeman County,3549,1815,1763.7037606786341,0.02908438506794827
Texas,Hardin County,56231,4340,3279.2954881139162,0.3234549968829271
Texas,Harris County,4731145,6223,5418.901579288293,0.1483877145481051
Texas,Harrison County,68839,7642,3433.4211774047026,1.225768294985741
Texas,Hartley County,5382,1968,2046.732375151685,-0.03846735220859052
Texas,Haskell County,5416,2827,2044.8548401200126,0.38249422136687383
Texas,Hays County,241067,4609,4288.645243940564,0.07469835760187113
Texas,Hemphill County,3382,1393,1748.9913678060718,-0.20354095186451723
Texas,Henderson County,82150,5392,3570.179592666088,0.5102881689975263
Texas,Hidalgo County,870781,5073,4963.5906916680315,0.02204237116400933
Texas,Hill County,35874,5140,3031.0778672596816,0.6957663989829928
Texas,Hockley County,21537,1080,2755.0818283710073,-0.6079971241222372
Texas,Hood County,61598,2841,3344.4029386792804,-0.15052101912040433
Texas,Hopkins County,36787,4795,3060.1261201354705,0.5669288819337052
Texas,Houston County,22066,7769,2771.6550998776274,1.8030183121785293
Texas,Howard County,34860,5625,3010.8496990172334,0.8682433739007454
Texas,Hudspeth County,3202,1762,1701.764525015711,0.03539589296805503
Texas,Hunt County,99956,6023,3709.694729044413,0.6235837285596476
Texas,Hutchinson County,20617,1285,2730.2776957519386,-0.5293519036545835
Texas,Irion County,1513,827,1250.4198599291633,-0.33862214884618846
Texas,Jack County,8472,4926,2334.123131658726,1.1104285087562529
Texas,Jackson County,14988,4905,2561.4766503289284,0.9149110726307543
Texas,Jasper County,32980,4520,2988.4034991844874,0.5125132871894554
Texas,Jeff Davis County,1996,1279,1416.4574596476364,-0.0970431259416932
Texas,Jefferson County,256526,4065,4350.528784061338,-0.06563082288006132
Texas,Jim Hogg County,4838,500,1951.771745118307,-0.7438225031945565
Texas,Jim Wells County,38891,1377,3110.3334922536587,-0.557282200307638
Texas,Johnson County,179927,5304,4087.061180744447,0.29775400108737565
Texas,Jones County,19663,5280,2718.490360847922,0.9422544497649494
Texas,Karnes County,14710,3422,2551.622645644222,0.34110739526534867
Texas,Kaufman County,145310,4338,4030.8008210271682,0.07621293946609553
Texas,Kendall County,44279,3724,3170.285431752611,0.17465763893104158
Texas,Kenedy County,350,1128,1129.0073776539061,-0.0008922684420357627
Texas,Kent County,753,2674,1090.3298287464474,1.4524689039043337
Texas,Kerr County,52598,5024,3257.530228775698,0.5422727180303734
Texas,Kimble County,4286,1024,1858.7131576917127,-0.44908121204044266
Texas,King County,265,2766,1186.105094924448,1.3320024606893603
Texas,Kinney County,3129,1303,1675.5871288766944,-0.22236213352060957
Texas,Kleberg County,31040,1904,2956.449626518303,-0.35598429179317104
Texas,Knox County,3353,3281,1739.1503451743463,0.8865534018400729
Texas,Lamar County,50088,4671,3250.1164521776564,0.4371792730289148
Texas,Lamb County,13045,1347,2482.218474767248,-0.45734027294825247
Texas,Lampasas County,21627,2603,2753.118186280033,-0.054526604425533316
Texas,La Salle County,6664,1774,2229.7274058568014,-0.204387049582719
Texas,Lavaca County,20337,2904,2723.811788471157,0.06615295972045873
Texas,Lee County,17478,3797,2670.2235758230445,0.42197830712720324
Texas,Leon County,15719,5856,2585.748335296604,1.2647215585766873
Texas,Liberty County,91628,5651,3680.774396280388,0.535274752429985
Texas,Limestone County,22146,2209,2774.571678745718,-0.20384107683294464
Texas,Lipscomb County,3059,765,1663.920446095809,-0.5402424426029614
Texas,Live Oak County,11335,2115,2426.8134806895027,-0.12848679273073377
Texas,Llano County,21243,2498,2742.6334456793315,-0.0891965516079884
Texas,Loving County,64,2638,1324.876712328767,0.9911286653707764
Texas,Lubbock County,310639,5113,4488.389078381853,0.13916149217690602
Texas,Lynn County,5596,3773,2048.8962071716514,0.841479322765864
Texas,McCulloch County,7630,1421,2306.32433684016,-0.38386809812410067
Texas,McLennan County,260579,4462,4352.587732576633,0.025137291686156818
Texas,McMullen County,600,1529,1156.142472425154,0.32250136680190505
Texas,Madison County,13455,4557,2501.06202170405,0.8220259875423547
Texas,Marion County,9725,3010,2364.7247891766333,0.2728753949621525
Texas,Martin County,5237,4621,2018.6838106975315,1.2891153015207815
Texas,Mason County,3953,1617,1819.3302755278703,-0.11121140468525709
Texas,Matagorda County,36255,3273,3040.2871276790283,0.0765430574639922
Texas,Maverick County,57887,2327,3307.172108194444,-0.29637771368650373
Texas,Medina County,50748,3029,3245.966955707373,-0.06684200999824744
Texas,Menard County,1962,1535,1414.102442235146,0.08549420052889653
Texas,Midland County,169983,5341,4073.7164681662625,0.3110878093104479
Texas,Milam County,24754,2851,2848.7548697267325,0.0007881093235245061
Texas,Mills County,4456,2846,1899.8508902748347,0.49801229905379274
Texas,Mitchell County,8990,2819,2337.5685959962875,0.20595391503303592
Texas,Montague County,19965,3829,2722.9365343262475,0.4062024405381275
Texas,Montgomery County,620443,7656,4788.212969396225,0.5989263737710044
Texas,Moore County,21358,3752,2745.564445848959,0.3665678129219217
Texas,Morris County,11973,1453,2424.7076013103647,-0.40075248693295346
Texas,Motley County,1063,570,1177.912329374139,-0.5160930183124423
Texas,Nacogdoches County,64653,4723,3399.274592226912,0.3894140858170264
Texas,Navarro County,52624,2731,3257.530228775698,-0.1616347943986963
Texas,Newton County,12217,2941,2443.6784657392236,0.2035134905157559
Texas,Nolan County,14738,2108,2550.9147265974943,-0.17362976581670003
Texas,Nueces County,353178,5053,4545.339829141282,0.11168805632617049
Texas,Ochiltree County,10015,1354,2372.202259415311,-0.4292223630485339
Texas,Oldham County,1758,3000,1332.1226252521856,1.2520449267439375
Texas,Orange County,84808,5208,3604.947554147994,0.4446812115220568
Texas,Palo Pinto County,28409,2195,2930.1024768238553,-0.25087944283118885
Texas,Panola County,22491,2611,2771.4699299427,-0.057900657051695996
Texas,Parker County,148222,5133,4059.0018380069837,0.2645966187885152
Texas,Parmer County,9869,1217,2377.059928731384,-0.4880230046831414
Texas,Pecos County,15193,3366,2564.4922637792292,0.31254051632022023
Texas,Polk County,50123,5697,3250.1164521776564,0.752860269416769
Texas,Potter County,118525,3847,3820.7480560567087,0.006870891133917164
Texas,Presidio County,6131,1661,2150.011741753489,-0.22744607959892568
Texas,Rains County,12164,3099,2432.697631024023,0.2738944456058449
Texas,Randall County,140753,4799,3962.834480808724,0.21100187838797488
Texas,Reagan County,3385,1803,1749.0945729846653,0.03081904652150978
Texas,Real County,2758,4956,1582.1156432799994,2.1325143778525284
Texas,Red River County,11587,3485,2435.413222280348,0.4309686619574537
Texas,Reeves County,14748,3287,2550.9147265974943,0.2885573812905631
Texas,Refugio County,6741,2772,2223.544296025164,0.24665832156133002
Texas,Roberts County,827,1908,1102.2202932488574,0.7310514165694235
Texas,Robertson County,16757,3675,2629.831893342725,0.3974277250584194
Texas,Rockwall County,107819,3733,3742.6012293075532,-0.0025653893426764137
Texas,Runnels County,9900,2079,2378.9793844363003,-0.12609583185075832
Texas,Rusk County,52214,3908,3255.5510332603317,0.20041122380633095
Texas,Sabine County,9894,1830,2378.9793844363003,-0.23076256483255783
Texas,San Augustine County,7918,2026,2324.526210164407,-0.12842454038979978
Texas,San Jacinto County,27402,2089,2906.266521604205,-0.28120838729996767
Texas,San Patricio County,68755,4362,3433.3601915958775,0.27047549822393574
Texas,San Saba County,5730,1843,2065.2115227929526,-0.10759746415342382
Texas,Schleicher County,2451,784,1513.3034885451889,-0.48192810897852567
Texas,Scurry County,16932,2771,2638.4503990197118,0.05023767019821015
Texas,Shackelford County,3105,2154,1662.7101783226817,0.2954753198016292
Texas,Shelby County,24022,3940,2813.817917076058,0.40023274999051783
Texas,Sherman County,2782,2571,1585.812578911594,0.6212508553593257
Texas,Smith County,233479,8623,4285.36676691366,1.0121964977598223
Texas,Somervell County,9205,1469,2362.409242898672,-0.37817717043913196
Texas,Starr County,65920,2468,3418.219738107937,-0.27798673312731653
Texas,Stephens County,9101,3346,2357.2926298334423,0.41942496135340485
Texas,Sterling County,1372,1613,1262.719511883942,0.2774016595288445
Texas,Stonewall County,1245,1470,1207.601032437788,0.21728945281912052
Texas,Sutton County,3372,1000,1738.2786083859596,-0.42471822688508604
Texas,Swisher County,6971,1013,2226.6508561370783,-0.5450566498973214
Texas,Tarrant County,2110640,6558,5235.746326551966,0.25254349446658775
Texas,Taylor County,143208,4841,4008.8343766294943,0.20758293937555117
Texas,Terrell County,760,3311,1090.3298287464474,2.0366957893893973
Texas,Terry County,11831,2448,2429.7132839458172,0.007526285580694284
Texas,Throckmorton County,1440,1043,1252.537308236318,-0.16729027299902538
Texas,Titus County,31247,2849,2965.259295718327,-0.03920712629961199
Texas,Tom Green County,120003,3742,3828.4491532797515,-0.022580723895912876
Texas,Travis County,1290188,4885,5065.008164239099,-0.03553956053023279
Texas,Trinity County,13602,4618,2515.8533400126926,0.835560096669507
Texas,Tyler County,19798,6025,2720.113942784038,1.2149807422528078
Texas,Upshur County,40892,2775,3138.305994250196,-0.1157650002631426
Texas,Upton County,3308,1992,1728.6337042420164,0.15235517802972975
Texas,Uvalde County,24564,1906,2845.8175368574093,-0.3302451842696966
Texas,Val Verde County,47586,2647,3208.2745487921566,-0.17494592194532224
Texas,Van Zandt County,59541,4185,3333.9705557960215,0.2552600360325576
Texas,Victoria County,91319,5295,3679.9785274332908,0.438867091350436
Texas,Walker County,76400,5635,3524.4701059789127,0.598821902458694
Texas,Waller County,56794,2546,3288.4886345383984,-0.22578415711709485
Texas,Ward County,11644,3479,2434.007623110893,0.42932995236617527
Texas,Washington County,35805,4633,3030.968861966907,0.5285541392838581
Texas,Webb County,267114,3252,4393.696845851489,-0.2598487983824999
Texas,Wharton County,41570,3235,3156.7643295482567,0.02478350053547998
Texas,Wheeler County,4990,2810,1988.655851821346,0.41301472420500074
Texas,Wichita County,129350,3380,3877.9188951641268,-0.1283984808926885
Texas,Wilbarger County,12887,2168,2480.489406515037,-0.12597893209875421
Texas,Willacy County,20164,2073,2728.3644417373507,-0.24020414271343893
Texas,Williamson County,609017,5503,4784.585306257646,0.1501519249333388
Texas,Wilson County,49753,2600,3237.209729571429,-0.19683918646067722
Texas,Winkler County,7791,2336,2317.820390377422,0.007843407408982952
Texas,Wise County,68632,3813,3437.228893273667,0.10932385313695045
Texas,Wood County,44843,5624,3184.3841284447863,0.766118587818327
Texas,Yoakum County,7694,1692,2312.7447051341364,-0.2684017409081622
Texas,Young County,17867,4124,2673.3118183401893,0.542655806818868
Texas,Zapata County,13889,1162,2519.160748236514,-0.5387352709375796
Texas,Zavala County,9670,1920,2365.021329473691,-0.18816799828723973
Utah,Beaver County,7072,3525,2235.312462598034,0.5769607421698004
Utah,Box Elder County,57666,3536,3299.451940937229,0.07169313670790364
Utah,Cache County,133154,3510,3894.181905306925,-0.09865535679865603
Utah,Carbon County,20412,3482,2725.117203163651,0.27774320897378885
Utah,Daggett County,935,982,1061.7827967827968,-0.07514041197930386
Utah,Davis County,362679,8099,4573.796419547473,0.7707390659948321
Utah,Duchesne County,19596,1618,2719.267117514249,-0.40498673720621653
Utah,Emery County,9825,2481,2373.232569593706,0.04540955310787073
Utah,Garfield County,5083,2531,1998.0375494273778,0.2667429602238282
Utah,Grand County,9669,3325,2365.021329473691,0.40590698213277493
Utah,Iron County,57289,4509,3298.1952971088253,0.3671112817220246
Utah,Juab County,11786,2328,2430.823753848025,-0.04229996258891806
Utah,Kane County,7667,2160,2307.9077456817213,-0.06408737349162609
Utah,Millard County,12975,2126,2477.780284312351,-0.14197396215458996
Utah,Morgan County,12295,2325,2448.797438127695,-0.050554380774895026
Utah,Piute County,1438,2053,1252.537308236318,0.6390729333969328
Utah,Rich County,2510,2120,1525.2151218218073,0.3899678607092135
Utah,Salt Lake County,1185238,8348,4980.2954715163805,0.6762057688633952
Utah,San Juan County,14518,3758,2548.8784579919616,0.47437394992957005
Utah,Sanpete County,28437,3361,2929.7443927637833,0.1471990554197769
Utah,Sevier County,21522,4793,2749.215742335833,0.7434062835416816
Utah,Summit County,42357,4422,3152.0105863709523,0.40291406987031797
Utah,Tooele County,72698,3927,3475.547342042108,0.12989397453945611
Utah,Uintah County,35620,2411,3032.1181194455176,-0.20484628071122152
Utah,Utah County,659399,12794,4806.4763172238945,1.6618252448582767
Utah,Wasatch County,34788,4513,3011.4932004658785,0.4985921267568654
Utah,Washington County,180279,8089,4088.1348475776467,0.9786529313711353
Utah,Wayne County,2486,2471,1524.1340385763929,0.6212484843577281
Utah,Weber County,262223,3732,4353.792099261054,-0.14281621287488389
Vermont,Addison County,37363,1517,3065.770992971612,-0.5051815665691352
Vermont,Bennington County,37347,1494,3065.770992971612,-0.5126837577154172
Vermont,Caledonia County,30233,1026,2949.5652826106816,-0.6521521303329554
Vermont,Chittenden County,168323,4207,4091.687961116634,0.028182021693535217
Vermont,Essex County,5920,1778,2088.909103461716,-0.1488380240894546
Vermont,Franklin County,49946,2977,3239.662591945892,-0.08107714445291188
Vermont,Grand Isle County,7293,0,2280.6818119947225,-1.0
Vermont,Lamoille County,25945,2782,2875.2484875442733,-0.0324314534720149
Vermont,Orange County,29277,1662,2932.035674674406,-0.4331583294311178
Vermont,Orleans County,27393,2125,2906.266521604205,-0.2688213609441988
Vermont,Rutland County,60572,1974,3332.229357987712,-0.4076038027610225
Vermont,Washington County,59807,2538,3332.260671302722,-0.23835490366730883
Vermont,Windham County,45905,1233,3201.493044709623,-0.6148671939058253
Vermont,Windsor County,57753,1517,3300.4765263650925,-0.5403694018479462
Virginia,Accomack County,33413,1873,2994.8862872587542,-0.374600629089536
Virginia,Albemarle County,112395,2543,3785.116894532808,-0.32815813332658533
Virginia,Alleghany County,15223,1961,2563.0543454064687,-0.23489722193580342
Virginia,Amelia County,13265,1483,2500.7513081914885,-0.40697821684936486
Virginia,Amherst County,31307,3014,2965.808655069208,0.016248973057794124
Virginia,Appomattox County,16119,1710,2600.4667040432687,-0.3424257279121281
Virginia,Arlington County,238643,3517,4286.609972631189,-0.17953813795631843
Virginia,Augusta County,77487,2739,3539.045510419714,-0.22606250981068407
Virginia,Bath County,4209,2500,1839.908097593308,0.3587635182812258
Virginia,Bedford County,79462,3583,3554.2822371295147,0.008079764339052088
Virginia,Bland County,6270,1235,2180.973396071447,-0.43373908080465995
Virginia,Botetourt County,33596,3080,2995.3556279483423,0.02825853840588356
Virginia,Brunswick County,15849,1791,2583.485631342433,-0.3067505472947573
Virginia,Buchanan County,20355,2661,2723.811788471157,-0.02306025281813337
Virginia,Buckingham County,16824,1334,2630.2441768315953,-0.49282275320653196
Virginia,Campbell County,55696,2982,3274.871968360448,-0.089430051369939
Virginia,Caroline County,30887,2912,2957.829025493496,-0.01549414286576271
Virginia,Carroll County,29155,3848,2931.0824568401904,0.3128255709831783
Virginia,Charles City County,6773,2217,2225.853074225302,-0.003977384818350252
Virginia,Charlotte County,11529,2014,2431.9247339933004,-0.17184937023402622
Virginia,Chesterfield County,364548,4483,4577.386447169194,-0.02062016136469442
Virginia,Clarke County,14783,2718,2554.062033882889,0.06418715126816221
Virginia,Craig County,4892,1665,1971.2241849561158,-0.15534721382435407
Virginia,Culpeper County,52552,3242,3257.530228775698,-0.0047674856977566555
Virginia,Cumberland County,9675,2544,2365.021329473691,0.07567740226940735
Virginia,Dickenson County,14124,1779,2539.5787715315873,-0.29949012807068476
Virginia,Dinwiddie County,27947,1316,2918.3234009600596,-0.5490561465644737
Virginia,Essex County,10599,2389,2392.5569838021215,-0.0014866871828770225
Virginia,Fairfax County,1150309,3706,4939.50918116955,-0.2497230263022786
Virginia,Fauquier County,72972,3374,3482.828525705448,-0.031247167324554067
Virginia,Floyd County,15476,3437,2580.634723378134,0.3318428868929022
Virginia,Fluvanna County,27249,1709,2902.668317354358,-0.411231386727068
Virginia,Franklin County,54477,4645,3271.7104863705963,0.419746649145852
Virginia,Frederick County,91419,2784,3679.2796963391447,-0.2433301543315506
Virginia,Giles County,16787,2425,2630.065752505678,-0.07796981969378934
Virginia,Gloucester County,38711,2829,3111.460505125669,-0.09078068150322245
Virginia,Goochland County,24727,1943,2843.0019945075965,-0.3165674861453889
Virginia,Grayson County,15333,2748,2567.192605944298,0.07043000733059335
Virginia,Greene County,20552,2624,2730.1096343803897,-0.03886643709986824
Virginia,Greensville County,11391,1481,2432.4902489459496,-0.39115891599493596
Virginia,Halifax County,34022,2781,3000.394912890797,-0.07312201202188287
Virginia,Hanover County,109979,2631,3779.6482921452966,-0.30390348608159345
Virginia,Henrico County,334389,4629,4501.988270846895,0.028212363407426687
Virginia,Henry County,50948,3285,3243.6574196308816,0.01274566793611117
Virginia,Highland County,2232,2248,1505.2448196293674,0.49344476771128787
Virginia,Isle of Wight County,38606,1869,3111.656021374654,-0.3993552027725991
Virginia,James City County,78254,3494,3547.650318071967,-0.015122775150264564
Virginia,King and Queen County,6608,1399,2223.3821555203253,-0.37077843477042743
Virginia,King George County,26723,2538,2894.070262787451,-0.12303442226882864
Virginia,King William County,17810,2037,2674.2340585834327,-0.2382865690226762
Virginia,Lancaster County,10919,1631,2415.414168918834,-0.3247534849354413
Virginia,Lee County,22173,4608,2773.63530179832,0.6613575681750038
Virginia,Loudoun County,420959,4442,4619.792094809115,-0.03848486926692774
Virginia,Louisa County,37596,1695,3070.7822430937676,-0.4480233810742918
Virginia,Lunenburg County,11936,1455,2423.8279226736963,-0.3997098612532665
Virginia,Madison County,13837,3112,2520.6379734358984,0.23460807652517116
Virginia,Mathews County,8533,1415,2327.658300207147,-0.3920929030373256
Virginia,Mecklenburg County,30319,1889,2951.27801847398,-0.3599383087003281
Virginia,Middlesex County,10625,1921,2393.864652370766,-0.1975319080393556
Virginia,Montgomery County,99721,4436,3708.4211198166186,0.19619640183134332
Virginia,Nelson County,14775,2025,2554.062033882889,-0.2071453343200778
Virginia,New Kent County,22945,2832,2780.350858977366,0.0185764832002645
Virginia,Northampton County,12282,1489,2445.808321366678,-0.3912033142613682
Virginia,Northumberland County,11839,1381,2429.6760351400767,-0.43161146587990196
Virginia,Nottoway County,15642,1104,2580.67932196351,-0.5722056628252357
Virginia,Orange County,36254,4358,3040.2871276790283,0.4334172454714567
Virginia,Page County,23709,2094,2802.7938210804773,-0.2528883201288196
Virginia,Patrick County,17608,2501,2669.3998967671723,-0.06308530129603894
Virginia,Pittsylvania County,60501,2036,3331.8297140602613,-0.3889243524637178
Virginia,Powhatan County,30333,2043,2951.27801847398,-0.30775752497340936
Virginia,Prince Edward County,21849,1678,2762.824753675937,-0.3926505842372297
Virginia,Prince George County,43010,2114,3158.9177859839906,-0.3307834697757108
Virginia,Prince William County,482204,3305,4694.120198268315,-0.29592770095251686
Virginia,Pulaski County,33800,3118,2999.3372439473933,0.03956299222172029
Virginia,Rappahannock County,7348,2390,2288.288449877242,0.04444874514321592
Virginia,Richmond County,8923,4120,2324.786573493018,0.7722056927615742
Virginia,Roanoke County,96929,4052,3706.8861511328064,0.09310074137608151
Virginia,Rockbridge County,22650,2077,2774.671459075222,-0.25144290751732856
Virginia,Rockingham County,83757,3086,3574.9133612640962,-0.136762296552892
Virginia,Russell County,25781,3019,2872.2215027332268,0.051102777807038126
Virginia,Scott County,21576,2784,2753.6787715934397,0.011011171208257765
Virginia,Shenandoah County,44186,2590,3170.285431752611,-0.18303886014194476
Virginia,Smyth County,29800,1432,2940.8045119147027,-0.5130584184707838
Virginia,Southampton County,17996,1530,2676.7237953029885,-0.42840572393581106
Virginia,Spotsylvania County,140032,2278,3962.9590271314714,-0.4251769992058444
Virginia,Stafford County,156927,3323,4075.766359103825,-0.18469320681800375
Virginia,Surry County,6561,1459,2218.657450821301,-0.34239510499473075
